id	name	UNCONSTRAINED	MIRIAM	COMPOSITION	InChI	compartment	replacement_id	DB LINK	SMILES
hydroxymethylpyrimidine phosphate	hydroxymethylpyrimidine phosphate	false	NULL	NULL	NULL	c	r1108	"(LIGAND-CPD ""C04556"" NIL |kr| 3346617699 NIL NIL)"	Cc1(ncc(COP(=O)(O)O)c(n1)N)
hydroxypyruvate	hydroxypyruvate	false	NULL	NULL	NULL	c	r1109	"(LIGAND-CPD ""C00168"" NIL |kr| 3346617701 NIL NIL)$(CAS ""1113-60-6"")"	C(C(=O)CO)(O)=O
hypoxanthine	hypoxanthine	false	NULL	NULL	NULL	c	r1110	"(LIGAND-CPD ""C00262"" NIL |kaipa| 3311532640 NIL NIL)$(CAS ""68-94-0"")"	c12([nH]cnc1c(=O)[nH]cn2)
imidazole acetol-phosphate	imidazole acetol-phosphate	false	NULL	NULL	NULL	c	r1112	"(LIGAND-CPD ""C01267"" NIL |kr| 3346617699 NIL NIL)$(CAS ""99979-59-6"")"	c1([nH]cnc1CC(COP(O)(=O)O)=O)
iminoaspartate	iminoaspartate	false	NULL	NULL	NULL	c	r1113	"(LIGAND-CPD ""C05840"" NIL |kr| 3346617700 NIL NIL)"	C(C(CC(=O)O)=N)(=O)O
indole	indole	false	NULL	NULL	NULL	c	r1115	"(LIGAND-CPD ""C00463"" NIL |kr| 3346617700 NIL NIL)$(CAS ""120-72-9"")"	c1(cc2(ccccc([nH]1)2))
indole-3-acetamide	indole-3-acetamide	false	NULL	NULL	NULL	c	r1116	"(CAS ""879-37-8"")"	c1(c(CC(=O)N)c2(ccccc([nH]1)2))
indole-3-acetate	indole-3-acetate	false	NULL	NULL	NULL	c	r1117	"(CAS ""87-51-4"")"	c1([nH]c2(c(c(CC(O)=O)1)cccc2))
indole-3-acetonitrile	indole-3-acetonitrile	false	NULL	NULL	NULL	c	r1118	NULL	c1(c(c2(ccccc([nH]1)2))CC#N)
indole-3-glycerol-phosphate	indole-3-glycerol-phosphate	false	NULL	NULL	NULL	c	r1119	"(LIGAND-CPD ""C03506"" NIL |kr| 3346617700 NIL NIL)"	C(C(O)C(c2(c[nH]c1(c(cccc1)2)))O)OP(O)(=O)O
inosine	inosine	false	NULL	NULL	NULL	c	r1120	"(LIGAND-CPD ""C00294"" NIL |kaipa| 3311532640 NIL NIL)$(CAS ""58-63-9"")"	C(O)C1(OC(C(O)C(O)1)n3(cnc2(c(=O)[nH]cnc23)))
inosine-5'-phosphate	inosine-5'-phosphate	false	NULL	NULL	NULL	c	r1121	"(CAS ""131-99-7"")$(LIGAND-CPD ""C00130"" NIL |sreddy| 3298327139 NIL NIL)"	C(OP(=O)(O)O)C1(OC(C(O)C(O)1)n3(cnc2(c(=O)[nH]cnc23)))
isoamyl alcohol	isoamyl alcohol	false	NULL	NULL	NULL	c	r1123	"(PUBCHEM ""31260"" NIL |caspi| 3345837066 NIL NIL)"	CC(CCO)C
isobutanal	isobutanal	false	NULL	NULL	NULL	c	r1124	NULL	CC(C)C=O
isobutanol	isobutanol	false	NULL	NULL	NULL	c	r1126	NULL	CC(C)CO
isobutyryl-CoA	isobutyryl-CoA	false	NULL	NULL	NULL	c	r1127	"(CAS ""15621-60-0"")"	c1(ncnc2(c1ncn2C3(OC(C(C3O)OP(O)(O)=O)COP(O)(=O)OP(OCC(C(C(=O)NCCC(NCCSC(C(C)C)=O)=O)O)(C)C)(=O)O)))N
isochorismate	isochorismate	false	NULL	NULL	NULL	c	r1128	"(LIGAND-CPD ""C00885"" NIL |kr| 3346617700 NIL NIL)$(CAS ""22642-82-6"")"	C(O)(=O)C1(=CC=CC(C1O)OC(C(O)=O)=C)
isocitrate_input	isocitrate	true	NULL	NULL	NULL	b	r137	NULL	NULL
isocitrate_drain	isocitrate	true	NULL	NULL	NULL	b	r238	NULL	NULL
isocitrate[extracellular]	isocitrate	false	NULL	NULL	NULL	e	r299	NULL	NULL
isocitrate	isocitrate	false	NULL	NULL	NULL	c	r1129	"(CAS ""30810-51-6"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C00311"" NIL |kr| 3346617700 NIL NIL)$(CAS ""320-77-4"")"	C(=O)(O)CC(C(O)=O)C(C(=O)O)O
isopropylmaleate	isopropylmaleate	false	NULL	NULL	NULL	c	r1131	"(LIGAND-CPD ""C02631"" NIL |kr| 3410284649 NIL NIL)$(PUBCHEM ""5280533"" NIL |caspi| 3407175103 NIL NIL)"	C(=O)(C=C(C(=O)O)C(C)C)O
isovaleryl-CoA	isovaleryl-CoA	false	NULL	NULL	NULL	c	r1135	"(CAS ""6244-91-3"")"	[CH]1([CH](O)[CH]([CH](COP(O)(=O)OP(O)(OCC(C)(C)C(C(NCCC(=O)NCCSC(=O)CC(C)C)=O)O)=O)O1)OP(O)(=O)O)(n3(cnc2(c(ncnc23)N)))
K+_input	K+	true	NULL	NULL	NULL	b	r138	NULL	NULL
K+_drain	K+	true	NULL	NULL	NULL	b	r239	NULL	NULL
K+	K+	true	NULL	NULL	NULL	c	r1138	"(LIGAND-CPD ""C00238"" NIL |kr| 3346617701 NIL NIL)"	[K+]
K+[extracellular]	K+	true	NULL	NULL	NULL	e	r1139	"(LIGAND-CPD ""C00238"" NIL |kr| 3346617701 NIL NIL)"	[K+]
KDO2-(lauroyl)-lipid IVA	KDO2-(lauroyl)-lipid IVA	false	NULL	NULL	NULL	c	r1140	"(LIGAND-CPD ""C06251"" NIL |sreddy| 3294691697 NIL NIL)"	CCCCCCCCCCCC(CC(NC1(C(C(C(OC1OP(O)(=O)O)COC4(OC(COC2(CC(C(C(O2)C(CO)O)O)OC3(CC(C(C(O3)C(CO)O)O)O)C(=O)O)C(=O)O)C(OP(=O)(O)O)C(OC(=O)CC(O)CCCCCCCCCCC)C(NC(=O)CC(OC(=O)CCCCCCCCCCC)CCCCCCCCCCC)4))O)OC(CC(CCCCCCCCCCC)O)=O))=O)O
KDO2-(palmitoleoyl)-lipid IVA	KDO2-(palmitoleoyl)-lipid IVA	false	NULL	NULL	NULL	c	r1141	NULL	CCCCCCCCCCCC(CC(NC1(C(C(C(OC1OP(O)(=O)O)COC4(OC(COC2(CC(C(C(O2)C(CO)O)O)OC3(CC(C(C(O3)C(CO)O)O)O)C(=O)O)C(=O)O)C(OP(=O)(O)O)C(OC(=O)CC(O)CCCCCCCCCCC)C(NC(=O)CC(OC(=O)CCCCCCCC=CCCCCCC)CCCCCCCCCCC)4))O)OC(CC(CCCCCCCCCCC)O)=O))=O)O
KDO2-lipid A	KDO2-lipid A	false	NULL	NULL	NULL	c	r1142	"(LIGAND-CPD ""C06026"" NIL |kr| 3346617699 NIL NIL)"	CCCCCCCCCCCC(CC(NC1(C(C(C(OC1OP(O)(=O)O)COC4(OC(COC2(CC(C(C(O2)C(CO)O)O)OC3(CC(C(C(O3)C(CO)O)O)O)C(=O)O)C(=O)O)C(OP(=O)(O)O)C(OC(=O)CC(OC(=O)CCCCCCCCCCCCC)CCCCCCCCCCC)C(NC(=O)CC(OC(=O)CCCCCCCCCCC)CCCCCCCCCCC)4))O)OC(CC(CCCCCCCCCCC)O)=O))=O)O
"KDO2-lipid A, cold adapted"	"KDO2-lipid A, cold adapted"	false	NULL	NULL	NULL	c	r1143	NULL	CCCCCCCCCCCC(CC(NC1(C(C(C(OC1OP(O)(=O)O)COC4(OC(COC2(CC(C(C(O2)C(CO)O)O)OC3(CC(C(C(O3)C(CO)O)O)O)C(=O)O)C(=O)O)C(OP(=O)(O)O)C(OC(=O)CC(OC(=O)CCCCCCCCCCCCC)CCCCCCCCCCC)C(NC(=O)CC(OC(=O)CCCCCCCC=CCCCCCC)CCCCCCCCCCC)4))O)OC(CC(CCCCCCCCCCC)O)=O))=O)O
KDO2-lipid IVA	KDO2-lipid IVA	false	NULL	NULL	NULL	c	r1144	"(LIGAND-CPD ""C06025"" NIL |kr| 3346617701 NIL NIL)"	CCCCCCCCCCCC(CC(NC1(C(C(C(OC1OP(O)(=O)O)COC4(OC(COC2(CC(C(C(O2)C(CO)O)O)OC3(CC(C(C(O3)C(CO)O)O)O)C(=O)O)C(=O)O)C(OP(=O)(O)O)C(OC(=O)CC(O)CCCCCCCCCCC)C(NC(=O)CC(O)CCCCCCCCCCC)4))O)OC(CC(CCCCCCCCCCC)O)=O))=O)O
"L,L-diaminopimelate"	"L,L-diaminopimelate"	false	NULL	NULL	NULL	c	r1146	"(CAS ""583-93-7"" NIL |kr| 3346617699 NIL NIL)$(LIGAND-CPD ""C00666"" NIL |kr| 3346617699 NIL NIL)$(CAS ""14289-34-0"")"	C(C(CCCC(C(O)=O)N)N)(O)=O
"L-2,3-dihydrodipicolinate"	"L-2,3-dihydrodipicolinate"	false	NULL	NULL	NULL	c	r1149	"(LIGAND-CPD ""C03340"" NIL |kr| 3346617699 NIL NIL)"	C(=O)(O)C1(C=CCC(N=1)C(=O)O)
"L-2,4-diaminobutanoate"	"L-2,4-diaminobutanoate"	false	NULL	NULL	NULL	c	r1150	"(CAS ""1758-80-1"")"	C(CC(C(O)=O)N)N
L-alanine_input	L-alanine	true	NULL	NULL	NULL	b	r139	NULL	NULL
L-alanine_drain	L-alanine	true	NULL	NULL	NULL	b	r240	NULL	NULL
L-alanine[extracellular]	L-alanine	false	NULL	NULL	NULL	e	r332	NULL	NULL
L-alanine	L-alanine	false	NULL	NULL	NULL	c	r1156	"(LIGAND-CPD ""C00041"" NIL |kaipa| 3311532638 NIL NIL)$(CAS ""56-41-7"")"	C(=O)(O)C(N)C
L-alanyl-tRNAala	L-alanyl-tRNAala	false	NULL	NULL	NULL	c	r64	NULL	NULL
L-allo-threonine	L-allo-threonine	false	NULL	NULL	NULL	c	r1157	"(LIGAND-CPD ""C05519"" NIL |kr| 3346617699 NIL NIL)$(NCI ""206283"")$(CAS ""28954-12-3"")"	C(O)(=O)C(N)C(O)C
L-arabinose_input	L-arabinose	true	NULL	NULL	NULL	b	r327	NULL	NULL
L-arabinose	L-arabinose	false	NULL	NULL	NULL	c	r524	NULL	NULL
L-arabinose[extracellular]	L-arabinose	false	NULL	NULL	NULL	e	r525	NULL	NULL
L-arginine_input	L-arginine	true	NULL	NULL	NULL	b	r140	NULL	NULL
L-arginine_drain	L-arginine	true	NULL	NULL	NULL	b	r241	NULL	NULL
L-arginine	L-arginine	false	NULL	NULL	NULL	c	r1160	"(LIGAND-CPD ""C00062"" NIL |kr| 3346617700 NIL NIL)$(CAS ""74-79-3"")"	C(NC(=N)N)CCC(N)C(=O)O
L-arginine[extracellular]	L-arginine	false	NULL	NULL	NULL	e	r1161	"(LIGAND-CPD ""C00062"" NIL |kr| 3346617700 NIL NIL)$(CAS ""74-79-3"")"	C(NC(=N)N)CCC(N)C(=O)O
L-arginino-succinate	L-arginino-succinate	false	NULL	NULL	NULL	c	r1162	"(PUBCHEM ""828"" NIL |keseler| 3342279935 NIL NIL)$(LIGAND-CPD ""C03406"" NIL |keseler| 3342279935 NIL NIL)"	C(C(CCCNC(=N)NC(CC(=O)O)C(=O)O)N)(=O)O
L-arginyl-tRNAarg	L-arginyl-tRNAarg	false	NULL	NULL	NULL	c	r65	NULL	NULL
L-arogenate	L-arogenate	false	NULL	NULL	NULL	c	r1163	"(CAS ""53078-86-7"")"	C(C(CC1(C=CC(C=C1)O)C(O)=O)N)(O)=O
L-asparagine	L-asparagine	false	NULL	NULL	NULL	c	r1164	"(LIGAND-CPD ""C00152"" NIL |kaipa| 3311532638 NIL NIL)$(CAS ""70-47-3"")"	C(=O)(O)C(N)CC(=O)N
L-aspartate_input	L-aspartate	true	NULL	NULL	NULL	b	r141	NULL	NULL
L-aspartate_drain	L-aspartate	true	NULL	NULL	NULL	b	r205	NULL	NULL
L-aspartate	L-aspartate	false	NULL	NULL	NULL	c	r1165	"(LIGAND-CPD ""C00049"" NIL |kr| 3346617701 NIL NIL)$(CAS ""56-84-8"")"	C(=O)(O)C(N)CC(=O)O
L-aspartate[extracellular]	L-aspartate	false	NULL	NULL	NULL	e	r1166	"(LIGAND-CPD ""C00049"" NIL |kr| 3346617701 NIL NIL)$(CAS ""56-84-8"")"	C(=O)(O)C(N)CC(=O)O
L-aspartate-semialdehyde	L-aspartate-semialdehyde	false	NULL	NULL	NULL	c	r1167	"(LIGAND-CPD ""C00441"" NIL |kr| 3346617699 NIL NIL)$(CAS ""15106-57-7"")"	[CH](=O)CC(N)C(=O)O
L-aspartyl-4-phosphate	L-aspartyl-4-phosphate	false	NULL	NULL	NULL	c	r1168	"(LIGAND-CPD ""C03082"" NIL |kr| 3346617699 NIL NIL)$(CAS ""22138-53-0"")"	C(=O)(CC(N)C(=O)O)OP(O)(=O)O
L-aspartyl-tRNAAsn	L-aspartyl-tRNAAsn	false	NULL	NULL	NULL	c	r1170	NULL	NULL
L-aspartyl-tRNAasp	L-aspartyl-tRNAasp	false	NULL	NULL	NULL	c	r66	NULL	NULL
L-canaline	L-canaline	false	NULL	NULL	NULL	c	r1172	"(CAS ""496-93-5"")"	C(CC(N)C(=O)O)ON
L-carnitine_input	L-carnitine	true	NULL	NULL	NULL	b	r142	NULL	NULL
L-carnitine_drain	L-carnitine	true	NULL	NULL	NULL	b	r243	NULL	NULL
L-carnitine[extracellular]	L-carnitine	false	NULL	NULL	NULL	e	r300	NULL	NULL
L-carnitine	L-carnitine	false	NULL	NULL	NULL	c	r1173	"(CAS ""44985-71-9"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C00318"" NIL |kr| 3346617700 NIL NIL)$(CAS ""541-15-1"")"	C(C(O)CC(=O)[O-])[N+](C)(C)C
L-cysteine_input	L-cysteine	true	NULL	NULL	NULL	b	r143	NULL	NULL
L-cysteine_drain	L-cysteine	true	NULL	NULL	NULL	b	r244	NULL	NULL
L-cysteine[extracellular]	L-cysteine	false	NULL	NULL	NULL	e	r340	NULL	NULL
L-cysteine	L-cysteine	false	NULL	NULL	NULL	c	r1174	"(LIGAND-CPD ""C00097"" NIL |kr| 3346617701 NIL NIL)$(CAS ""52-90-4"")"	C(C(C(O)=O)N)S
L-cysteinyl-tRNAcys	L-cysteinyl-tRNAcys	false	NULL	NULL	NULL	c	r67	NULL	NULL
L-erythro-4-hydroxy-glutamate	L-erythro-4-hydroxy-glutamate	false	NULL	NULL	NULL	c	r1175	NULL	C(O)(C(CC(O)C(O)=O)N)=O
L-gamma-glutamylcysteine	L-gamma-glutamylcysteine	false	NULL	NULL	NULL	c	r1145	"(LIGAND-CPD ""C00669"" NIL |kr| 3346617701 NIL NIL)$(CAS ""686-58-8"")"	C(O)(C(CCC(=O)NC(C(=O)O)CS)N)=O
L-glutamate_input	L-glutamate	true	NULL	NULL	NULL	b	r144	NULL	NULL
L-glutamate_drain	L-glutamate	true	NULL	NULL	NULL	b	r245	NULL	NULL
L-glutamate	L-glutamate	false	NULL	NULL	NULL	c	r1176	"(LIGAND-CPD ""C00025"" NIL |keseler| 3341253891 NIL NIL)$(CAS ""56-86-0"")"	C(=O)(O)C(N)CCC(=O)O
L-glutamate[extracellular]	L-glutamate	false	NULL	NULL	NULL	e	r1178	"(LIGAND-CPD ""C00025"" NIL |keseler| 3341253891 NIL NIL)$(CAS ""56-86-0"")"	C(=O)(O)C(N)CCC(=O)O
L-glutamate gamma-semialdehyde	L-glutamate gamma-semialdehyde	false	NULL	NULL	NULL	c	r1177	"(LIGAND-CPD ""C01165"" NIL |kr| 3346617699 NIL NIL)"	C(=O)(C(CCC=O)N)O
L-glutamate-5-phosphate	L-glutamate-5-phosphate	false	NULL	NULL	NULL	c	r1179	"(LIGAND-CPD ""C03287"" NIL |kr| 3346617699 NIL NIL)"	C(C(CCC(=O)OP(=O)(O)O)N)(=O)O
L-glutamine_input	L-glutamine	true	NULL	NULL	NULL	b	r145	NULL	NULL
L-glutamine_drain	L-glutamine	true	NULL	NULL	NULL	b	r247	NULL	NULL
L-glutamine	L-glutamine	false	NULL	NULL	NULL	c	r1181	"(LIGAND-CPD ""C00064"" NIL |kaipa| 3311532639 NIL NIL)$(CAS ""56-85-9"" NIL |keseler| 3341253091 NIL NIL)"	C(=O)(O)C(N)CCC(=O)N
L-glutamine[extracellular]	L-glutamine	false	NULL	NULL	NULL	e	r1182	NULL	NULL
L-glutaminyl-tRNAgln	L-glutaminyl-tRNAgln	false	NULL	NULL	NULL	c	r69	NULL	NULL
L-glutamyl-tRNAglu	L-glutamyl-tRNAglu	false	NULL	NULL	NULL	c	r70	NULL	NULL
"L-gulono-1,4-lactone"	"L-gulono-1,4-lactone"	false	NULL	NULL	NULL	c	r1183	NULL	C(O)C(O)[CH]1(OC(=O)C(O)C(O)1)
L-histidine_input	L-histidine	true	NULL	NULL	NULL	b	r147	NULL	NULL
L-histidine_drain	L-histidine	true	NULL	NULL	NULL	b	r248	NULL	NULL
L-histidine	L-histidine	false	NULL	NULL	NULL	c	r1184	"(LIGAND-CPD ""C00135"" NIL |kr| 3346617700 NIL NIL)$(CAS ""71-00-1"")"	c1(ncnc1CC(N)C(=O)O)
L-histidine[extracellular]	L-histidine	false	NULL	NULL	NULL	e	r1185	"(LIGAND-CPD ""C00135"" NIL |kr| 3346617700 NIL NIL)$(CAS ""71-00-1"")"	c1(ncnc1CC(N)C(=O)O)
L-histidinol-phosphate	L-histidinol-phosphate	false	NULL	NULL	NULL	c	r1186	"(LIGAND-CPD ""C01100"" NIL |kr| 3346617698 NIL NIL)$(CAS ""25679-93-0"")"	c1(c(CC(N)COP(=O)(O)O)nc[nH]1)
L-histidyl-tRNAhis	L-histidyl-tRNAhis	false	NULL	NULL	NULL	c	r71	NULL	NULL
L-homocysteine	L-homocysteine	false	NULL	NULL	NULL	c	r1187	"(CAS ""6027-13-0"" NIL |kr| 3346617701 NIL NIL)$(LIGAND-CPD ""C00155"" NIL |kr| 3346617701 NIL NIL)$(CAS ""454-28-4"")"	C(S)CC(C(=O)O)N
L-iditol	L-iditol	false	NULL	NULL	NULL	c	r1189	"(CAS ""488-45-9"")"	C(O)C(C(C(C(CO)O)O)O)O
L-idonate	L-idonate	false	NULL	NULL	NULL	c	r1190	"(LIGAND-CPD ""C00770"" NIL |kr| 3346617700 NIL NIL)$(CAS ""1114-17-6"")"	C(O)C(C(C(C(C(O)=O)O)O)O)O
linamarin	linamarin	false	NULL	NULL	NULL	c	r1192	"(LIGAND-CPD ""C01594"" NIL |sreddy| 3295191149 NIL NIL)$(CAS ""554-35-8"")"	CC(C)(C#N)OC1(OC(CO)C(O)C(O)C(O)1)
lipid A disaccharide	lipid A disaccharide	false	NULL	NULL	NULL	c	r1194	"(LIGAND-CPD ""C04932"" NIL |kr| 3346617701 NIL NIL)"	CCCCCCCCCCCC(CC(NC1(C(C(C(OC1OP(O)(=O)O)COC2(OC(CO)C(O)C(OC(=O)CC(O)CCCCCCCCCCC)C(NC(=O)CC(O)CCCCCCCCCCC)2))O)OC(CC(CCCCCCCCCCC)O)=O))=O)O
lipid IVA	lipid IVA	false	NULL	NULL	NULL	c	r1196	NULL	CCCCCCCCCCCC(CC(NC1(C(C(C(OC1OP(O)(=O)O)COC2(OC(CO)C(OP(=O)(O)O)C(OC(=O)CC(O)CCCCCCCCCCC)C(NC(=O)CC(O)CCCCCCCCCCC)2))O)OC(CC(CCCCCCCCCCC)O)=O))=O)O
lipoate	lipoate	false	NULL	NULL	NULL	c	r1198	"(CAS ""62-46-4"")"	C1(CC(SS1)CCCCC(=O)O)
lipoate acetyltransferase N6-(dihydrolipoyl)lysine	lipoate acetyltransferase N6-(dihydrolipoyl)lysine	false	NULL	NULL	NULL	c	r533	NULL	NULL
lipoate acetyltransferase N6-(lipoyl)lysine	lipoate acetyltransferase N6-(lipoyl)lysine	false	NULL	NULL	NULL	c	r531	NULL	NULL
lipoate acetyltransferase N6-(S-acetyldihydrolipoyl)lysine	lipoate acetyltransferase N6-(S-acetyldihydrolipoyl)lysine	false	NULL	NULL	NULL	c	r536	NULL	NULL
L-isoleucine_input	L-isoleucine	true	NULL	NULL	NULL	b	r148	NULL	NULL
L-isoleucine_drain	L-isoleucine	true	NULL	NULL	NULL	b	r249	NULL	NULL
L-isoleucine[extracellular]	L-isoleucine	false	NULL	NULL	NULL	e	r330	NULL	NULL
L-isoleucine	L-isoleucine	false	NULL	NULL	NULL	c	r1199	"(CAS ""73-32-5"" NIL |kr| 3346617698 NIL NIL)$(LIGAND-CPD ""C00407"" NIL |kaipa| 3311532639 NIL NIL)"	C(=O)(O)C(N)C(C)CC
L-isoleucyl-tRNAile	L-isoleucyl-tRNAile	false	NULL	NULL	NULL	c	r72	NULL	NULL
L-lactate_input	L-lactate	true	NULL	NULL	NULL	b	r149	NULL	NULL
L-lactate_drain	L-lactate	true	NULL	NULL	NULL	b	r250	NULL	NULL
L-lactate[extracellular]	L-lactate	false	NULL	NULL	NULL	e	r302	NULL	NULL
L-lactate	L-lactate	false	NULL	NULL	NULL	c	r1201	"(CAS ""79-33-4"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C00186"" NIL |kr| 3346617700 NIL NIL)"	CC(C(O)=O)O
L-leucine_input	L-leucine	true	NULL	NULL	NULL	b	r150	NULL	NULL
L-leucine_drain	L-leucine	true	NULL	NULL	NULL	b	r251	NULL	NULL
L-leucine[extracellular]	L-leucine	false	NULL	NULL	NULL	e	r329	NULL	NULL
L-leucine	L-leucine	false	NULL	NULL	NULL	c	r1204	"(LIGAND-CPD ""C00123"" NIL |kaipa| 3311532639 NIL NIL)$(NCI ""46709"")$(CAS ""61-90-5"")"	C(=O)(O)C(N)CC(C)C
L-leucyl-tRNAleu	L-leucyl-tRNAleu	false	NULL	NULL	NULL	c	r73	NULL	NULL
L-lysine_input	L-lysine	true	NULL	NULL	NULL	b	r151	NULL	NULL
L-lysine_drain	L-lysine	true	NULL	NULL	NULL	b	r252	NULL	NULL
L-lysine[extracellular]	L-lysine	false	NULL	NULL	NULL	e	r341	NULL	NULL
L-lysine	L-lysine	false	NULL	NULL	NULL	c	r1205	"(LIGAND-CPD ""C00047"" NIL |kawakami| 3276028494 NIL NIL)$(CAS ""56-87-1"")"	C(=O)(O)C(N)CCCCN
L-lysyl-tRNAlys	L-lysyl-tRNAlys	false	NULL	NULL	NULL	c	r74	NULL	NULL
L-methionine_input	L-methionine	true	NULL	NULL	NULL	b	r153	NULL	NULL
L-methionine_drain	L-methionine	true	NULL	NULL	NULL	b	r254	NULL	NULL
L-methionine[extracellular]	L-methionine	false	NULL	NULL	NULL	e	r336	NULL	NULL
L-methionine	L-methionine	false	NULL	NULL	NULL	c	r1206	"(LIGAND-CPD ""C00073"" NIL |kaipa| 3311532639 NIL NIL)$(CAS ""63-68-3"")"	C(=O)(O)C(N)CCSC
L-methionyl-tRNAfmet	L-methionyl-tRNAfmet	false	NULL	NULL	NULL	c	r460	NULL	NULL
L-methionyl-tRNAmet	L-methionyl-tRNAmet	false	NULL	NULL	NULL	c	r75	NULL	NULL
L-O-phosphoserine	L-O-phosphoserine	false	NULL	NULL	NULL	c	r484	NULL	NULL
L-ornithine_input	L-ornithine	true	NULL	NULL	NULL	b	r174	NULL	NULL
L-ornithine_drain	L-ornithine	true	NULL	NULL	NULL	b	r266	NULL	NULL
L-ornithine	L-ornithine	false	NULL	NULL	NULL	c	r1207	"(LIGAND-CPD ""C01602"" NIL |kr| 3346617700 NIL NIL)$(CAS ""70-26-8"")"	C(N)CCC(N)C(=O)O
L-ornithine[extracellular]	L-ornithine	false	NULL	NULL	NULL	e	r1208	"(LIGAND-CPD ""C01602"" NIL |kr| 3346617700 NIL NIL)$(CAS ""70-26-8"")"	C(N)CCC(N)C(=O)O
L-pantoate	L-pantoate	false	NULL	NULL	NULL	c	r1209	"(CAS ""470-29-1"" NIL |kr| 3346617700 NIL NIL)$(LIGAND-CPD ""C00522"" NIL |kr| 3346617700 NIL NIL)"	C(C(C)(C(C(O)=O)O)C)O
L-phenylalanine_input	L-phenylalanine	true	NULL	NULL	NULL	b	r154	NULL	NULL
L-phenylalanine_drain	L-phenylalanine	true	NULL	NULL	NULL	b	r255	NULL	NULL
L-phenylalanine[extracellular]	L-phenylalanine	false	NULL	NULL	NULL	e	r338	NULL	NULL
L-phenylalanine	L-phenylalanine	false	NULL	NULL	NULL	c	r1210	"(LIGAND-CPD ""C00079"" NIL |kaipa| 3311532639 NIL NIL)$(CAS ""63-91-2"")"	C(=O)(O)C(N)Cc1(ccccc1)
L-phenylalanyl-tRNAphe	L-phenylalanyl-tRNAphe	false	NULL	NULL	NULL	c	r76	NULL	NULL
L-proline_input	L-proline	true	NULL	NULL	NULL	b	r155	NULL	NULL
L-proline_drain	L-proline	true	NULL	NULL	NULL	b	r256	NULL	NULL
L-proline	L-proline	false	NULL	NULL	NULL	c	r1211	"(LIGAND-CPD ""C00148"" NIL |kaipa| 3311532639 NIL NIL)$(CAS ""147-85-3"")"	C(=O)(O)C1(NCCC1)
L-proline[extracellular]	L-proline	false	NULL	NULL	NULL	e	r1212	"(LIGAND-CPD ""C00148"" NIL |kaipa| 3311532639 NIL NIL)$(CAS ""147-85-3"")"	C(=O)(O)C1(NCCC1)
L-prolyl-tRNApro	L-prolyl-tRNApro	false	NULL	NULL	NULL	c	r77	NULL	NULL
L-serine_input	L-serine	true	NULL	NULL	NULL	b	r156	NULL	NULL
L-serine_drain	L-serine	true	NULL	NULL	NULL	b	r258	NULL	NULL
L-serine	L-serine	false	NULL	NULL	NULL	c	r1213	"(LIGAND-CPD ""C00065"" NIL |kaipa| 3311532639 NIL NIL)$(CAS ""56-45-1"")"	C(=O)(O)C(N)CO
L-serine[extracellular]	L-serine	false	NULL	NULL	NULL	e	r1215	"(LIGAND-CPD ""C00065"" NIL |kaipa| 3311532639 NIL NIL)$(CAS ""56-45-1"")"	C(=O)(O)C(N)CO
L-seryl-tRNAsec	L-seryl-tRNAsec	false	NULL	NULL	NULL	c	r80	NULL	NULL
L-seryl-tRNAser	L-seryl-tRNAser	false	NULL	NULL	NULL	c	r78	NULL	NULL
L-threonine_input	L-threonine	true	NULL	NULL	NULL	b	r158	NULL	NULL
L-threonine_drain	L-threonine	true	NULL	NULL	NULL	b	r259	NULL	NULL
L-threonine[extracellular]	L-threonine	false	NULL	NULL	NULL	e	r339	NULL	NULL
L-threonine	L-threonine	false	NULL	NULL	NULL	c	r1216	"(LIGAND-CPD ""C00188"" NIL |kaipa| 3311532639 NIL NIL)$(CAS ""72-19-5"")"	C(=O)(C(N)C(O)C)O
L-threonyl-tRNAthr	L-threonyl-tRNAthr	false	NULL	NULL	NULL	c	r81	NULL	NULL
L-tryptophan[extracellular]	L-tryptophan	false	NULL	NULL	NULL	e	r337	NULL	NULL
L-tryptophan_input	L-tryptophan	true	NULL	NULL	NULL	b	r345	NULL	NULL
L-tryptophan_drain	L-tryptophan	true	NULL	NULL	NULL	b	r347	NULL	NULL
L-tryptophan	L-tryptophan	false	NULL	NULL	NULL	c	r1217	"(LIGAND-CPD ""C00078"" NIL |kaipa| 3311532640 NIL NIL)$(CAS ""73-22-3"")"	c1([nH]c2(c(c(CC(C(O)=O)N)1)cccc2))
L-tryptophanyl-tRNAtrp	L-tryptophanyl-tRNAtrp	false	NULL	NULL	NULL	c	r82	NULL	NULL
L-tyrosine_input	L-tyrosine	true	NULL	NULL	NULL	b	r159	NULL	NULL
L-tyrosine_drain	L-tyrosine	true	NULL	NULL	NULL	b	r260	NULL	NULL
L-tyrosine[extracellular]	L-tyrosine	false	NULL	NULL	NULL	e	r331	NULL	NULL
L-tyrosine	L-tyrosine	false	NULL	NULL	NULL	c	r1218	"(LIGAND-CPD ""C00082"" NIL |kaipa| 3311532640 NIL NIL)$(CAS ""60-18-4"")"	C(=O)(O)C(N)Cc1(ccc(O)cc1)
